506.3136043428791,3774.537363160795
557.6630287540326,3899.178710505303
558.0,3900.0
612.0,4032.0
625.357685424766,4064.648266264087
646.0,4115.0
714.0,4280.0
741.6204845621926,4347.6224420465005
856.0,4629.0
901.0393695035482,4738.844954707266
924.0,4795.0
990.3079306930571,4958.55522329877
1040.0,5079.0
1069.129216186921,5147.275333248089
1116.0,5266.0
1196.3855315480769,5487.325458926368
1232.0,5588.0
1268.6931606465382,5696.1654630326175
1282.9247122724319,5760.165994616679
1291.0,5793.0
1322.8664858751392,5911.115453014583
1347.0,5999.0
1359.0159371685988,6043.273447051758
1386.0,6138.0
1413.134570704665,6221.293279316568
1461.0,6355.0
1480.2550253144602,6402.71841589607
1546.0,6512.0
1589.0,6565.0
1659.0,6627.0
1724.3223842554632,6666.047748577493
1742.0,6673.0
1829.2970312407574,6695.231003299691
1896.0,6703.0
1934.9235056589139,6702.784908857162
2012.5067212153356,6685.619413908918
2048.0,6674.0
2067.443352359291,6667.143576461216
2084.0,6658.0
2121.7555771853713,6632.293227346973
2164.0,6597.0
2205.0557404032843,6547.650863221765
2209.0,6542.0
2227.0,6514.0
2233.425089498652,6502.825260586716
2259.0,6449.0
2261.393623736738,6443.058488697299
2281.0,6385.0
2288.130318526102,6354.709934886801
2293.0,6309.0
2291.0,6172.0
2289.8912283793675,6154.772708833248
2281.6233081088762,6102.024395733807
2271.0,6062.0
2265.0852259845374,6039.40424843007
2252.0,5992.0
2196.7898907842387,5823.495835386915
2179.0,5772.0
2152.954675863782,5701.646984732015
2150.0,5694.0
2095.0,5554.0
2091.824052004498,5546.405051600666
2069.0,5495.0
2063.2955818916175,5482.356327457774
2023.103598031863,5392.993670199417
1992.0,5324.0
1976.246653957369,5289.124775498163
1938.0,5204.0
1913.0704402410915,5147.255103036835
1894.0,5102.0
1857.188483911942,5008.718800944175
1853.0,4998.0
1813.0,4878.0
1805.964353590692,4844.097166499077
1770.0,4609.0
1765.7258806725947,4565.9457217288555
1769.0,4529.0
1791.687457739807,4228.691285947127
1793.0,4212.0
1803.190565142883,4082.9587680411732
1802.0,4039.0
1794.0,3943.0
1787.7836839951703,3908.522854926745
1773.0,3855.0
1732.0,3766.0
1720.3753132312518,3747.5304520700893
1665.5711328528891,3678.8847446513932
1658.0,3671.0
1528.0,3571.0
1508.7016230058982,3559.882081759236
1420.0,3516.0
1374.1541996272813,3496.158339943273
1286.0,3462.0
1186.9744115518058,3425.0524556476207
1141.0,3408.0
1064.6673249961016,3379.7295809492043
1015.0,3360.0
920.0,3319.0
902.1984353150832,3310.3195234331665
836.6573041663239,3273.451669636677
814.0,3258.0
760.0,3213.0
730.940629769383,3182.0506371212223
710.0,3155.0
677.0061912155135,3097.4819770514223
662.0,3059.0
651.9793694719099,3020.406806817709
645.0,2965.0
644.5525261745629,2926.762805945046
653.0,2859.0
667.2912606634387,2810.007292014525
670.0,2803.0
706.0,2737.0
713.4740793728549,2726.7251973859297
771.0,2674.0
815.2998806597277,2647.45167618981
886.0,2610.0
922.952895503248,2593.3520035394604
949.5627426090933,2591.2837025834224
955.0,2591.0
1007.5766655555396,2588.2980389674585
1082.3074341867678,2588.2825971167035
1091.0,2589.0
1171.0,2604.0
1279.25350632812,2634.5445852498924
1328.0,2649.0
1416.057302681949,2675.721103940432
1444.0,2684.0
1523.0,2708.0
1688.4971928933421,2769.8098954862226
1733.0,2787.0
1786.9157092538946,2807.399145551569
1840.0,2826.0
1935.250183469986,2858.5795971525995
2100.0,2913.0
2330.0,2976.0
2408.03788034002,2991.9852113792695
2517.7354890871193,3010.0633828039327
2560.0,3016.0
2721.0,3032.0
2733.7189609639618,3032.7383226916622
2844.0,3037.0
3010.0,3036.0
3065.384063780607,3033.323700468996
3151.0,3027.0
3279.0,3013.0
3321.0271065479765,3007.2102104209403
3435.2245919730467,2988.7603341986623
3479.0,2981.0
3579.2767049035633,2962.139580818769
3580.0,2962.0
3784.0,2922.0
3812.9109479658937,2916.5330583348273
3931.6540899962383,2894.999256454443
3961.0,2890.0
4099.274599560855,2869.09339608465
4100.0,2869.0
4190.0,2859.0
4250.24613933467,2854.8700978160423
4357.0,2852.0
4495.0,2857.0
4611.430698683735,2874.410170064193
4828.0,2922.0
4865.003292020216,2932.0010175645393
4950.489927444836,2964.399904506113
4961.0,2969.0
5115.930275856282,3040.8750141197197
5202.0,3086.0
5435.0,3223.0
5461.9639217777185,3239.35710095345
5551.523036427595,3294.582652275873
5625.0,3339.0
5652.0,3355.0
5666.173715097311,3363.165593215472
5864.2356937322165,3463.617487895268
5965.0,3506.0
6060.220092243567,3539.525592688309
6247.376979266286,3583.396869113008
6320.0,3594.0
6440.660489002027,3606.675990514232
6610.0,3619.0
6724.987840087565,3624.6262833470055
6806.0,3626.0
6900.762429248667,3627.638166859381
6934.0,3628.0
7079.0,3628.0
7193.147054165326,3627.829745490261
7251.0,3627.0
7520.184396173717,3618.3199334159053
7601.0,3615.0
7711.53146376036,3608.889882610311
7778.0,3600.0
8007.1256973049885,3553.8189303132103
8023.0,3549.0
8095.0,3523.0
8257.478328791281,3439.0925315577438
8296.0,3413.0
8412.0,3315.0
8482.753031371467,3237.1934258686247
8511.0,3201.0
8583.556981523523,3088.2819521423703
8598.0,3061.0
8641.0,2965.0
8655.902463117589,2925.360849432498
8691.578434195999,2790.0799263720055
8699.0,2722.0
8701.9996247864,2564.80858128721
8701.0,2528.0
8683.178073220986,2374.8496159927367
8667.0,2313.0
8645.304757005824,2244.625234312446
8640.0,2230.0
8572.0,2083.0
8543.228395734795,2030.9122767644367
8478.696516540935,1924.898138438076
8441.0,1865.0
8333.525050105292,1696.599495204923
8314.0,1666.0
8249.702843718553,1564.5903222756992
8186.448023413341,1461.8773366063815
8165.0,1426.0
8109.684411406426,1331.8114650897135
8001.0,1140.0
7979.488786971872,1099.6229364447538
7909.0,949.0
7786.0,670.0
7727.590148180677,540.3725057531657
7683.0,454.0
7613.271593441799,341.57089800208627
7519.0,231.0
7490.171269198087,206.9642295811266
7363.403029714362,136.20524665959704
7291.0,109.0
7204.350676889256,86.98144273134756
7117.0,75.0
7064.479427928689,70.21536086301926
6995.0,66.0
6954.146979766494,64.82140452143454
6834.0,67.0
6820.638733662839,67.71064124054422
6727.0,75.0
6594.0,91.0
6554.80281244732,97.18370703717395
6421.668304374099,123.84135234393048
6421.0,124.0
6250.0,172.0
6238.31556450911,175.70444019691197
6082.0,236.0
6047.901347157176,252.58580599919674
5898.0,332.0
5846.156975311854,362.0896252377316
5772.640981095476,419.1616273013361
5740.0,449.0
5717.3830131391605,469.64395640837694
5717.0,470.0
5641.0,547.0
5623.951810582411,565.8960430761397
5586.0,616.0
5557.103749726257,667.7280005034947
5521.0,744.0
5511.68484822201,766.544586623008
5505.410911597174,815.025020968042
5509.0,836.0
5521.771675361732,895.4040341237111
5531.0,925.0
5571.0,996.0
5576.744165740984,1003.5459611235384
5644.0,1083.0
5676.434103344772,1119.425423126288
5720.0,1152.0
5728.424897221666,1158.1827520344575
5808.0,1216.0
5823.661366797129,1227.1324294114813
5880.0102149406885,1261.0844023697753
5904.0,1273.0
5930.0,1286.0
5952.126544793943,1296.401146671219
6067.838092768712,1344.284561148763
6075.0,1347.0
6118.8555537543625,1362.618051222115
6191.0,1383.0
6199.865879449872,1385.250665050552
6303.0,1410.0
6305.965795473731,1410.4946527588284
6294.0,1407.0
6299.643232178358,1407.928923287141
6369.79576917318,1421.8871926799475
6452.0,1435.0
6563.992583264442,1450.5529315245346
6633.0,1460.0
6703.660092411165,1470.2889331835163
6781.259923704084,1486.254351470455
6798.0,1490.0
6860.289541696618,1503.9692239262065
6909.0,1516.0
7056.0,1559.0
7107.886025003235,1574.802270777225
7188.765565544793,1609.6173767841376
7220.0,1629.0
7329.0,1704.0
7370.656364239133,1735.126626134813
7395.689523593615,1780.6193381270161
7399.0,1788.0
7444.0,1890.0
7453.766379667835,1918.742600286678
7459.084104784333,1978.7046382695696
7459.0,1991.0
7458.189669913931,2032.5145735326826
7456.0,2062.0
7451.910406271063,2089.5339395401475
7444.0,2124.0
7423.0,2188.0
7401.8265850198495,2237.0821239997344
7373.0,2285.0
7342.456047673134,2325.052977834513
7316.0,2356.0
7249.168593264027,2416.058915557608
7228.0,2430.0
7177.169225579972,2459.3022137139014
7149.0,2473.0
7105.0,2491.0
7060.618171745063,2506.0681913251874
7043.0,2511.0
6844.0,2552.0
6818.064342042658,2556.5814314352237
6749.524302091026,2566.587813285464
6710.0,2572.0
6660.0,2579.0
6587.270734774832,2589.367778069541
6504.0,2600.0
6346.181480483338,2617.928395231205
6318.0,2621.0
6248.432865244161,2627.730656856591
6215.0,2630.0
6186.3163480102685,2631.9107301423724
6061.0,2639.0
5962.0,2641.0
5861.337854526532,2640.457548200232
5772.0,2638.0
5759.205594853068,2637.4940306018293
5643.0,2631.0
5603.265751704003,2627.895701496768
5524.0,2621.0
5404.0,2610.0
5230.390405408963,2586.4969751171216
5075.0,2562.0
4968.48518469873,2542.3606400715535
4865.0,2519.0
4852.5305931063795,2516.034608326087
4636.878545211635,2461.7585592454125
4539.0,2435.0
4444.526929335164,2407.670213757972
4210.0,2334.0
4164.571730541018,2318.784192635108
4086.450760794979,2290.6280431074742
4066.0,2283.0
3962.8302727948267,2244.0599141672333
3859.0,2206.0
3774.8350334236566,2175.735157457795
3606.0,2116.0
3457.0,2071.0
3095.0,1955.0
3031.6011097722417,1933.4124456902894
2925.9457327675705,1894.3688904517517
2857.0,1867.0
2846.483528152248,1862.7673716325185
2685.6586380756125,1796.1636006174442
2651.0,1781.0
2563.0,1741.0
2553.185501289664,1736.458300745473
2456.0,1690.0
2367.3652711806576,1645.4807164216286
2313.0,1618.0
2244.997183307479,1583.8769875994171
2212.0,1572.0
2171.9410380252843,1559.7261849680035
2120.0,1547.0
2059.0,1547.0
2024.6493978938086,1558.1793927487179
1981.0,1577.0
1960.6423064036228,1587.3682073235577
1924.3839996125532,1616.8108875274916
1892.605452577539,1650.8670339358869
1888.0,1655.0
1873.0,1668.0
1834.7405287279025,1701.394344043915
1820.0,1713.0
1783.0060876839773,1737.8220769483162
1749.0,1756.0
1695.0,1777.0
1638.4033444493284,1790.2634966790945
1619.0,1793.0
1575.1258055204546,1795.8091132162015
1544.0,1795.0
1514.3973152819965,1791.9659875500881
1485.0,1787.0
1468.1450181634455,1783.4229314467843
1440.0,1776.0
1413.5775018669412,1766.8762427228448
1327.311628817655,1718.1977366553956
1266.7441845262802,1655.5793161004542
1239.0,1608.0
1219.0,1554.0
1208.311786596802,1506.1566569183985
1205.0,1446.0
1213.1425475892459,1348.492398427053
1215.0,1333.0
1225.0,1273.0
1227.9081244551057,1256.1667960896457
1241.0,1177.0
1252.9510953898484,1106.5129376457978
1263.0,1048.0
1287.0,909.0
1298.3286405344222,844.0888028003898
1319.8251295212463,722.1701533360751
1328.0,676.0
1334.127124806707,641.4955107494177
1344.0523802849902,585.097946046454
1347.0,568.0
1364.0,469.0
1365.9430452723154,457.8272443518361
1386.0,344.0
1390.7804921491604,316.75277054001646
1416.7678151374819,167.8160553198316
1419.0,155.0
1452.4250902960641,-37.20801634612501
1455.0,-52.0
1488.0,-241.0
1504.5391166836046,-333.1512396407219
1511.0,-370.0
1540.0,-540.0
1542.3653138937307,-553.5787746472021
1561.0,-659.0
1582.1214000965751,-784.4537901754318
1586.0,-813.0
1599.1360069951083,-937.0039537303383
1604.0,-1009.0
1601.5750732135637,-1112.7275707062577
1582.9255348785432,-1189.2312182670917
1580.0,-1199.0
1560.0,-1259.0
1523.0,-1335.0
1501.42533101495,-1365.3075357002285
1369.0,-1505.0
1328.2681917597017,-1537.4437989876906
1286.0,-1553.0
1213.2496957177434,-1571.9393259134367
1036.0,-1606.0
1035.4434296431828,-1606.0667241895303
937.000777679594,-1605.9652194799085
918.0,-1605.0
812.0,-1601.0
800.0173608801404,-1600.4624760677243
707.9694934429818,-1595.136310652988
620.0,-1590.0
576.7457108155803,-1588.0987672743372
473.0,-1582.0
323.0,-1567.0
140.7764128690728,-1535.3507355575214
120.0,-1530.0
47.62611118503012,-1510.4254682220844
-4.0,-1495.0
-132.0,-1450.0
-182.8636634229813,-1430.042322163416
-246.0,-1403.0
-394.0,-1325.0
-406.010988433982,-1317.671772125577
-500.0743925569063,-1254.3107338701122
-523.0,-1237.0
-632.0,-1144.0
-712.0,-1061.0
-736.9100984107203,-1029.6032970141987
-875.0,-834.0
-936.6827303925566,-734.4873389042732
-959.045487257959,-668.9795068405291
-977.0,-603.0
-992.0,-546.0
-1012.0,-430.0
-1015.780440614142,-339.2544059441276
-1003.0,-183.0
-972.0,-30.0
-929.0,103.0
-922.5193935385589,119.71951938281353
-850.6016207015442,288.20409357435693
-786.0,437.0
-763.5173570661874,491.21837232154326
-715.9551591178366,614.4875676235919
-675.0,725.0
-671.105685943704,735.2827811347863
-631.0774197359118,838.2521914983421
-605.0,905.0
-510.89976884322994,1146.8675210122626
-493.0,1193.0
-430.28927912788276,1355.4017134010658
-374.0,1502.0
-344.54551428720646,1577.898284773822
-271.0,1768.0
-253.02897320422196,1815.1568580782332
-247.0,1831.0
-137.0,2119.0
-130.79615775896377,2135.0195811190742
-81.0,2263.0
-31.679197252975605,2390.6851256148393
-7.0,2455.0
17.790335011196373,2519.8106332322345
24.0,2536.0
80.0,2681.0
104.86718282588197,2745.5971668515967
155.0,2876.0
167.77105275977848,2909.0535577599353
231.1232101038889,3071.980437901277
237.0,3087.0
275.1183859941105,3183.896054089852
318.0,3294.0
366.0,3420.0
425.0,3571.0
476.0,3701.0
489.24656938416837,3733.781375462312
507.40943541164535,3777.9320551259516
